date,open,high,low,close,tick_volume
2026-03-24 14:58:00,4403.35,4409.03,4402.85,4408.5,
2026-03-24 14:59:00,4407.68,4409.07,4405.55,4408.16,
2026-03-24 15:00:00,4408.02,4417.3,4408.02,4415.01,
2026-03-24 15:01:00,4414.55,4416.53,4409.62,4409.62,
2026-03-24 15:02:00,4408.59,4412.97,4404.85,4411.85,
2026-03-24 15:03:00,4411.87,4413.81,4411.15,4412.71,
2026-03-24 15:04:00,4412.75,4412.75,4406.28,4406.56,
2026-03-24 15:05:00,4406.55,4408.4,4405.19,4408.4,
2026-03-24 15:06:00,4408.41,4412.56,4405.12,4411.62,
2026-03-24 15:07:00,4411.61,4413.07,4408.72,4409.01,
2026-03-24 15:08:00,4409.25,4411.49,4406.95,4409.55,
2026-03-24 15:09:00,4410.19,4413.17,4409.34,4412.47,
2026-03-24 15:10:00,4412.46,4413.81,4411.04,4412.01,
2026-03-24 15:11:00,4412.01,4413.68,4408.62,4412.25,
2026-03-24 15:12:00,4412.11,4418.57,4412.11,4416.73,
2026-03-24 15:13:00,4416.73,4422.48,4416.73,4420.15,
2026-03-24 15:14:00,4420.15,4421.43,4419.61,4420.44,
2026-03-24 15:15:00,4420.48,4425.98,4417.9,4425.98,
2026-03-24 15:16:00,4425.18,4425.54,4421.1,4421.63,
2026-03-24 15:17:00,4421.44,4423.83,4419.66,4423.43,
2026-03-24 15:18:00,4423.45,4424.63,4420.27,4423.88,
2026-03-24 15:19:00,4423.88,4427.48,4423.35,4425.17,
2026-03-24 15:20:00,4425.16,4425.16,4419.59,4420.0,
2026-03-24 15:21:00,4419.96,4419.99,4413.35,4414.26,
2026-03-24 15:22:00,4414.28,4414.28,4403.33,4403.75,
2026-03-24 15:23:00,4403.93,4407.95,4398.64,4407.86,
2026-03-24 15:24:00,4407.9,4408.16,4400.43,4401.04,
2026-03-24 15:25:00,4401.07,4401.37,4395.85,4399.81,
2026-03-24 15:26:00,4399.87,4403.79,4399.31,4403.68,
2026-03-24 15:27:00,4403.6,4408.86,4401.27,4401.27,
2026-03-24 15:28:00,4401.6,4406.91,4401.25,4404.96,
2026-03-24 15:29:00,4404.96,4404.96,4398.04,4402.53,
2026-03-24 15:30:00,4402.53,4406.46,4398.71,4406.41,
2026-03-24 15:31:00,4406.42,4406.67,4398.19,4401.26,
2026-03-24 15:32:00,4401.27,4402.12,4394.16,4395.31,
2026-03-24 15:33:00,4395.35,4395.82,4377.99,4378.22,
2026-03-24 15:34:00,4378.62,4382.34,4374.31,4382.24,
2026-03-24 15:35:00,4383.01,4388.78,4383.01,4387.84,
2026-03-24 15:36:00,4388.23,4389.73,4384.81,4385.97,
2026-03-24 15:37:00,4385.85,4385.98,4372.58,4376.82,
2026-03-24 15:38:00,4377.02,4379.66,4375.01,4375.51,
2026-03-24 15:39:00,4375.58,4375.77,4362.97,4366.08,
2026-03-24 15:40:00,4366.16,4371.19,4362.35,4368.8,
2026-03-24 15:41:00,4368.83,4373.42,4368.36,4370.55,
2026-03-24 15:42:00,4370.63,4374.06,4370.28,4371.74,
2026-03-24 15:43:00,4371.78,4375.81,4371.3,4375.42,
2026-03-24 15:44:00,4375.48,4375.48,4367.61,4369.64,
2026-03-24 15:45:00,4369.75,4378.51,4369.18,4374.23,
2026-03-24 15:46:00,4374.69,4380.68,4374.61,4376.24,
2026-03-24 15:47:00,4376.18,4386.26,4376.18,4385.85,
2026-03-24 15:48:00,4385.94,4387.42,4379.32,4380.14,
2026-03-24 15:49:00,4379.85,4383.89,4379.03,4383.43,
2026-03-24 15:50:00,4383.63,4386.99,4383.08,4383.56,
2026-03-24 15:51:00,4383.55,4387.02,4376.86,4378.24,
2026-03-24 15:52:00,4378.18,4390.5,4378.18,4390.19,
2026-03-24 15:53:00,4390.17,4390.5,4381.84,4383.48,
2026-03-24 15:54:00,4383.46,4384.5,4379.96,4382.83,
2026-03-24 15:55:00,4383.46,4389.17,4383.1,4384.67,
2026-03-24 15:56:00,4384.54,4386.15,4380.28,4381.08,
2026-03-24 15:57:00,4381.08,4383.98,4380.35,4383.59,
2026-03-24 15:58:00,4383.56,4383.86,4378.94,4381.94,
2026-03-24 15:59:00,4381.56,4382.51,4377.97,4379.02,
2026-03-24 16:00:00,4378.94,4380.23,4371.15,4372.51,
2026-03-24 16:01:00,4373.02,4378.38,4370.42,4377.74,
2026-03-24 16:02:00,4376.74,4385.4,4376.16,4384.04,
2026-03-24 16:03:00,4383.92,4389.8,4381.22,4385.48,
2026-03-24 16:04:00,4385.05,4388.4,4381.94,4382.38,
2026-03-24 16:05:00,4382.24,4384.8,4381.77,4382.83,
2026-03-24 16:06:00,4382.83,4384.35,4378.1,4378.1,
2026-03-24 16:07:00,4378.17,4382.55,4368.33,4379.01,
2026-03-24 16:08:00,4378.87,4380.08,4370.84,4371.13,
2026-03-24 16:09:00,4371.54,4373.93,4364.61,4370.03,
2026-03-24 16:10:00,4368.71,4369.26,4364.39,4367.56,
2026-03-24 16:11:00,4367.52,4377.06,4367.46,4376.25,
2026-03-24 16:12:00,4376.26,4380.04,4375.2,4375.34,
2026-03-24 16:13:00,4375.31,4382.16,4375.08,4380.47,
2026-03-24 16:14:00,4380.45,4380.56,4375.37,4378.27,
2026-03-24 16:15:00,4378.23,4382.31,4377.81,4380.23,
2026-03-24 16:16:00,4380.22,4384.33,4379.49,4380.32,
2026-03-24 16:17:00,4380.32,4381.26,4375.46,4380.0,
2026-03-24 16:18:00,4379.74,4380.01,4372.79,4373.53,
2026-03-24 16:19:00,4373.59,4375.42,4370.24,4373.34,
2026-03-24 16:20:00,4373.09,4375.82,4370.89,4374.11,
2026-03-24 16:21:00,4374.13,4377.57,4370.75,4372.49,
2026-03-24 16:22:00,4373.22,4379.45,4371.1,4375.37,
2026-03-24 16:23:00,4375.33,4377.35,4373.99,4376.41,
2026-03-24 16:24:00,4376.4,4376.7,4371.28,4372.57,
2026-03-24 16:25:00,4372.66,4378.74,4372.55,4376.72,
2026-03-24 16:26:00,4377.92,4378.22,4373.87,4378.22,
2026-03-24 16:27:00,4378.32,4378.7,4372.99,4375.74,
2026-03-24 16:28:00,4375.86,4376.43,4370.88,4374.01,
2026-03-24 16:29:00,4374.01,4374.88,4357.59,4357.83,
2026-03-24 16:30:00,4357.57,4370.23,4356.77,4361.22,
2026-03-24 16:31:00,4361.26,4370.16,4358.83,4369.06,
2026-03-24 16:32:00,4369.01,4369.31,4361.22,4363.31,
2026-03-24 16:33:00,4363.38,4368.17,4358.98,4360.82,
2026-03-24 16:34:00,4360.54,4363.63,4353.36,4360.03,
2026-03-24 16:35:00,4360.16,4364.46,4354.3,4355.85,
2026-03-24 16:36:00,4355.31,4358.52,4353.51,4357.86,
2026-03-24 16:37:00,4357.87,4362.17,4356.03,4358.41,
2026-03-24 16:38:00,4357.73,4362.66,4354.06,4360.57,
2026-03-24 16:39:00,4360.41,4360.78,4352.39,4355.71,
2026-03-24 16:40:00,4355.98,4358.63,4351.98,4356.51,
2026-03-24 16:41:00,4356.58,4361.77,4351.81,4354.79,
2026-03-24 16:42:00,4354.83,4362.42,4353.76,4361.1,
2026-03-24 16:43:00,4361.2,4361.2,4354.01,4355.24,
2026-03-24 16:44:00,4355.29,4359.14,4355.29,4356.79,
2026-03-24 16:45:00,4356.78,4362.72,4351.65,4357.13,
2026-03-24 16:46:00,4357.08,4359.11,4353.76,4355.61,
2026-03-24 16:47:00,4355.06,4365.99,4353.21,4364.93,
2026-03-24 16:48:00,4365.09,4365.33,4358.48,4361.32,
2026-03-24 16:49:00,4362.52,4364.91,4354.24,4355.46,
2026-03-24 16:50:00,4355.41,4361.99,4354.17,4354.22,
2026-03-24 16:51:00,4354.29,4358.97,4353.84,4358.14,
2026-03-24 16:52:00,4358.1,4368.43,4355.75,4368.43,
2026-03-24 16:53:00,4368.4,4378.3,4366.65,4377.14,
2026-03-24 16:54:00,4377.53,4377.53,4365.2,4366.41,
2026-03-24 16:55:00,4366.62,4372.56,4366.62,4372.56,
2026-03-24 16:56:00,4372.52,4376.76,4370.21,4376.76,
2026-03-24 16:57:00,4376.74,4383.62,4376.74,4378.43,
2026-03-24 16:58:00,4378.27,4378.8,4372.48,4377.81,
2026-03-24 16:59:00,4378.11,4381.63,4374.4,4381.63,
2026-03-24 17:00:00,4381.63,4387.05,4381.02,4386.7,
2026-03-24 17:01:00,4386.76,4391.34,4385.04,4385.08,
2026-03-24 17:02:00,4385.09,4391.6,4383.2,4390.54,
2026-03-24 17:03:00,4390.07,4396.19,4389.99,4394.3,
2026-03-24 17:04:00,4394.37,4396.23,4393.08,4396.18,
2026-03-24 17:05:00,4396.28,4397.19,4387.5,4387.71,
2026-03-24 17:06:00,4387.7,4389.92,4385.92,4387.53,
2026-03-24 17:07:00,4387.59,4396.75,4387.42,4396.75,
2026-03-24 17:08:00,4396.73,4396.73,4390.58,4395.1,
2026-03-24 17:09:00,4395.17,4396.99,4393.38,4396.59,
2026-03-24 17:10:00,4397.19,4404.57,4396.55,4404.15,
2026-03-24 17:11:00,4404.28,4404.6,4398.63,4399.52,
2026-03-24 17:12:00,4399.57,4400.4,4391.94,4392.19,
2026-03-24 17:13:00,4392.48,4392.65,4384.49,4389.06,
2026-03-24 17:14:00,4389.35,4397.54,4386.75,4395.21,
2026-03-24 17:15:00,4395.2,4396.95,4388.93,4390.24,
2026-03-24 17:16:00,4390.33,4393.82,4389.3,4389.92,
2026-03-24 17:17:00,4390.08,4395.5,4389.32,4394.89,
2026-03-24 17:18:00,4395.1,4395.12,4390.56,4394.83,
2026-03-24 17:19:00,4394.66,4400.26,4394.66,4398.32,
2026-03-24 17:20:00,4398.31,4402.93,4398.31,4399.11,
2026-03-24 17:21:00,4399.04,4400.68,4397.44,4400.07,
2026-03-24 17:22:00,4400.17,4406.86,4400.15,4400.6,
2026-03-24 17:23:00,4400.04,4404.2,4400.02,4402.77,
2026-03-24 17:24:00,4402.84,4408.65,4402.66,4407.12,
2026-03-24 17:25:00,4407.01,4407.79,4402.16,4404.01,
2026-03-24 17:26:00,4404.05,4413.36,4403.52,4408.64,
2026-03-24 17:27:00,4408.84,4414.89,4405.94,4414.06,
2026-03-24 17:28:00,4414.35,4414.35,4409.19,4409.19,
2026-03-24 17:29:00,4409.38,4409.98,4407.43,4409.29,
2026-03-24 17:30:00,4409.23,4410.66,4405.73,4407.0,
2026-03-24 17:31:00,4406.98,4409.47,4404.03,4405.28,
2026-03-24 17:32:00,4405.28,4406.48,4400.58,4404.37,
2026-03-24 17:33:00,4404.35,4414.72,4403.83,4412.65,
2026-03-24 17:34:00,4412.65,4417.08,4411.52,4415.63,
2026-03-24 17:35:00,4415.51,4417.2,4413.2,4415.88,
2026-03-24 17:36:00,4415.82,4415.82,4405.56,4405.56,
2026-03-24 17:37:00,4405.99,4409.05,4405.26,4406.14,
2026-03-24 17:38:00,4405.58,4411.39,4404.49,4411.16,
2026-03-24 17:39:00,4411.33,4411.33,4406.39,4407.49,
2026-03-24 17:40:00,4407.63,4414.61,4406.43,4413.89,
2026-03-24 17:41:00,4413.96,4418.49,4411.41,4416.09,
2026-03-24 17:42:00,4415.98,4420.35,4415.19,4419.3,
2026-03-24 17:43:00,4419.09,4419.97,4413.31,4413.62,
2026-03-24 17:44:00,4413.58,4414.62,4411.31,4412.29,
2026-03-24 17:45:00,4412.41,4413.95,4408.28,4408.88,
2026-03-24 17:46:00,4408.81,4420.43,4408.75,4418.92,
2026-03-24 17:47:00,4419.0,4420.0,4414.69,4417.46,
2026-03-24 17:48:00,4417.3,4419.29,4413.08,4413.08,
2026-03-24 17:49:00,4412.88,4414.21,4404.04,4404.04,
2026-03-24 17:50:00,4404.42,4405.94,4401.49,4401.91,
2026-03-24 17:51:00,4402.12,4419.24,4401.89,4418.73,
2026-03-24 17:52:00,4417.78,4433.68,4417.15,4423.36,
2026-03-24 17:53:00,4423.39,4431.45,4419.15,4431.45,
2026-03-24 17:54:00,4431.21,4433.01,4424.78,4424.78,
2026-03-24 17:55:00,4424.87,4426.19,4415.53,4422.29,
2026-03-24 17:56:00,4422.28,4428.72,4420.04,4424.56,
2026-03-24 17:57:00,4424.74,4424.74,4420.03,4420.54,
2026-03-24 17:58:00,4420.31,4420.94,4415.06,4416.54,
2026-03-24 17:59:00,4416.44,4417.08,4405.74,4415.64,
2026-03-24 18:00:00,4415.7,4420.87,4409.31,4411.02,
2026-03-24 18:01:00,4410.92,4414.52,4409.32,4412.14,
2026-03-24 18:02:00,4411.9,4411.9,4404.39,4409.82,
2026-03-24 18:03:00,4409.62,4414.22,4408.72,4412.58,
2026-03-24 18:04:00,4412.39,4413.14,4405.8,4410.83,
2026-03-24 18:05:00,4411.34,4413.96,4407.88,4411.11,
2026-03-24 18:06:00,4411.38,4414.23,4407.32,4410.15,
2026-03-24 18:07:00,4410.04,4413.55,4405.67,4408.91,
2026-03-24 18:08:00,4409.18,4412.49,4403.99,4406.5,
2026-03-24 18:09:00,4406.5,4407.78,4401.79,4402.97,
2026-03-24 18:10:00,4402.69,4405.92,4396.35,4402.5,
2026-03-24 18:11:00,4402.43,4409.87,4401.9,4408.1,
2026-03-24 18:12:00,4408.19,4411.03,4405.99,4405.99,
2026-03-24 18:13:00,4406.11,4409.27,4405.28,4407.6,
2026-03-24 18:14:00,4407.75,4412.59,4405.73,4411.4,
2026-03-24 18:15:00,4411.55,4414.85,4410.05,4413.78,
2026-03-24 18:16:00,4414.16,4414.85,4411.93,4414.68,
2026-03-24 18:17:00,4414.27,4414.31,4405.8,4406.41,
2026-03-24 18:18:00,4407.07,4412.98,4407.07,4409.99,
2026-03-24 18:19:00,4410.0,4411.81,4408.91,4409.04,
2026-03-24 18:20:00,4409.05,4409.05,4403.75,4406.69,
2026-03-24 18:21:00,4406.57,4409.04,4403.43,4405.17,
2026-03-24 18:22:00,4404.88,4409.23,4404.88,4409.0,
2026-03-24 18:23:00,4409.03,4411.48,4408.32,4410.47,
2026-03-24 18:24:00,4410.42,4415.04,4410.42,4414.27,
2026-03-24 18:25:00,4414.17,4418.76,4412.64,4418.75,
2026-03-24 18:26:00,4418.8,4420.28,4413.94,4413.95,
2026-03-24 18:27:00,4413.96,4415.03,4412.57,4414.21,
2026-03-24 18:28:00,4414.12,4416.31,4412.67,4415.37,
2026-03-24 18:29:00,4415.4,4415.45,4411.62,4413.09,
2026-03-24 18:30:00,4412.95,4418.02,4412.8,4415.97,
2026-03-24 18:31:00,4415.96,4418.94,4414.09,4414.16,
2026-03-24 18:32:00,4414.17,4415.8,4412.81,4415.49,
2026-03-24 18:33:00,4415.51,4416.01,4410.1,4410.69,
2026-03-24 18:34:00,4410.5,4416.39,4410.48,4416.39,
2026-03-24 18:35:00,4416.38,4418.55,4414.64,4415.51,
2026-03-24 18:36:00,4415.46,4420.65,4415.38,4418.94,
2026-03-24 18:37:00,4418.98,4423.6,4417.47,4423.41,
2026-03-24 18:38:00,4423.32,4424.44,4420.03,4424.29,
2026-03-24 18:39:00,4424.26,4427.38,4423.24,4423.24,
2026-03-24 18:40:00,4423.39,4428.93,4422.37,4428.35,
2026-03-24 18:41:00,4428.34,4428.38,4425.21,4427.62,
2026-03-24 18:42:00,4427.42,4428.61,4424.42,4426.24,
2026-03-24 18:43:00,4426.26,4427.19,4422.49,4422.53,
2026-03-24 18:44:00,4422.76,4427.24,4422.27,4424.67,
2026-03-24 18:45:00,4424.53,4426.0,4422.72,4425.96,
2026-03-24 18:46:00,4425.85,4426.37,4422.97,4423.97,
2026-03-24 18:47:00,4423.99,4424.71,4420.42,4422.48,
2026-03-24 18:48:00,4422.37,4426.42,4420.2,4425.99,
2026-03-24 18:49:00,4426.03,4430.67,4426.03,4429.49,
2026-03-24 18:50:00,4429.28,4430.28,4424.57,4424.57,
2026-03-24 18:51:00,4424.92,4426.58,4423.3,4425.21,
2026-03-24 18:52:00,4425.15,4425.15,4422.12,4423.31,
2026-03-24 18:53:00,4423.4,4423.58,4420.3,4420.7,
2026-03-24 18:54:00,4420.77,4422.62,4418.76,4419.12,
2026-03-24 18:55:00,4419.12,4419.63,4411.82,4413.77,
2026-03-24 18:56:00,4413.76,4417.73,4409.74,4411.11,
2026-03-24 18:57:00,4411.48,4416.28,4409.78,4410.4,
2026-03-24 18:58:00,4410.37,4414.59,4409.38,4413.84,
2026-03-24 18:59:00,4413.83,4415.08,4411.63,4411.82,
2026-03-24 19:00:00,4411.54,4413.75,4404.57,4406.69,
2026-03-24 19:01:00,4406.86,4411.59,4405.71,4409.94,
2026-03-24 19:02:00,4409.9,4411.54,4407.56,4408.43,
2026-03-24 19:03:00,4408.41,4410.95,4407.32,4407.5,
2026-03-24 19:04:00,4407.61,4409.95,4406.5,4406.85,
2026-03-24 19:05:00,4406.84,4409.57,4405.55,4406.41,
2026-03-24 19:06:00,4406.42,4407.73,4403.07,4406.02,
2026-03-24 19:07:00,4406.03,4412.12,4406.03,4409.62,
2026-03-24 19:08:00,4409.65,4410.12,4406.96,4409.85,
2026-03-24 19:09:00,4410.34,4413.35,4409.41,4412.54,
2026-03-24 19:10:00,4412.56,4412.87,4408.12,4410.23,
2026-03-24 19:11:00,4410.23,4411.74,4409.16,4410.19,
2026-03-24 19:12:00,4410.27,4412.73,4407.8,4409.71,
2026-03-24 19:13:00,4409.8,4411.41,4407.83,4411.41,
2026-03-24 19:14:00,4411.68,4414.53,4409.86,4414.44,
2026-03-24 19:15:00,4414.46,4415.27,4411.66,4413.03,
2026-03-24 19:16:00,4413.07,4416.36,4412.8,4415.29,
2026-03-24 19:17:00,4415.35,4419.67,4415.35,4419.21,
2026-03-24 19:18:00,4419.22,4421.24,4417.37,4421.24,
2026-03-24 19:19:00,4421.2,4425.43,4421.2,4424.56,
2026-03-24 19:20:00,4424.46,4424.47,4421.24,4422.67,
2026-03-24 19:21:00,4422.83,4422.85,4419.34,4420.9,
2026-03-24 19:22:00,4420.89,4423.82,4419.51,4423.12,
2026-03-24 19:23:00,4422.98,4423.28,4420.05,4422.16,
2026-03-24 19:24:00,4422.16,4424.7,4421.64,4423.56,
2026-03-24 19:25:00,4423.57,4425.55,4420.92,4421.29,
2026-03-24 19:26:00,4421.29,4422.44,4419.36,4420.12,
2026-03-24 19:27:00,4420.17,4423.87,4419.34,4423.71,
2026-03-24 19:28:00,4423.35,4423.75,4420.72,4422.42,
2026-03-24 19:29:00,4422.42,4422.46,4420.6,4421.12,
2026-03-24 19:30:00,4421.04,4424.11,4418.2,4418.2,
2026-03-24 19:31:00,4418.22,4418.94,4416.81,4418.18,
2026-03-24 19:32:00,4418.18,4418.86,4416.66,4418.67,
2026-03-24 19:33:00,4418.67,4419.11,4416.35,4417.46,
2026-03-24 19:34:00,4417.46,4420.46,4416.52,4419.56,
2026-03-24 19:35:00,4419.13,4419.3,4411.11,4413.8,
2026-03-24 19:36:00,4413.82,4414.05,4410.34,4411.54,
2026-03-24 19:37:00,4411.42,4413.29,4410.88,4410.88,
2026-03-24 19:38:00,4410.8,4414.12,4410.8,4413.81,
2026-03-24 19:39:00,4413.8,4413.8,4409.03,4410.02,
2026-03-24 19:40:00,4410.02,4412.44,4408.67,4408.79,
2026-03-24 19:41:00,4409.15,4412.32,4409.15,4411.49,
2026-03-24 19:42:00,4411.52,4417.51,4411.43,4417.0,
2026-03-24 19:43:00,4417.13,4423.51,4417.06,4423.47,
2026-03-24 19:44:00,4423.47,4424.29,4421.11,4424.29,
2026-03-24 19:45:00,4424.41,4427.46,4423.15,4426.64,
2026-03-24 19:46:00,4426.76,4427.43,4421.37,4421.37,
2026-03-24 19:47:00,4421.61,4422.29,4419.23,4420.91,
2026-03-24 19:48:00,4421.01,4421.66,4418.61,4418.75,
2026-03-24 19:49:00,4418.78,4423.55,4418.69,4423.04,
2026-03-24 19:50:00,4423.04,4425.83,4422.56,4424.83,
2026-03-24 19:51:00,4424.72,4426.33,4422.76,4424.86,
2026-03-24 19:52:00,4424.98,4426.42,4424.78,4426.38,
2026-03-24 19:53:00,4426.39,4426.39,4422.29,4422.44,
2026-03-24 19:54:00,4422.45,4423.27,4420.63,4420.73,
2026-03-24 19:55:00,4420.58,4422.02,4418.6,4419.55,
2026-03-24 19:56:00,4419.56,4424.07,4419.47,4423.93,
2026-03-24 19:57:00,4423.93,4424.35,4419.52,4419.52,
2026-03-24 19:58:00,4419.59,4421.49,4418.8,4420.49,
2026-03-24 19:59:00,4420.49,4421.4,4420.28,4421.34,
2026-03-24 20:00:00,4421.35,4426.19,4421.23,4426.15,
2026-03-24 20:01:00,4426.17,4426.37,4423.76,4424.39,
2026-03-24 20:02:00,4424.28,4424.46,4416.02,4418.81,
2026-03-24 20:03:00,4418.81,4419.03,4413.1,4413.27,
2026-03-24 20:04:00,4413.31,4415.92,4408.28,4408.72,
2026-03-24 20:05:00,4408.85,4408.85,4393.3,4393.83,
2026-03-24 20:06:00,4393.94,4405.81,4393.55,4402.0,
2026-03-24 20:07:00,4402.02,4408.27,4399.51,4400.66,
2026-03-24 20:08:00,4401.17,4401.23,4390.58,4392.96,
2026-03-24 20:09:00,4393.1,4396.14,4390.94,4392.11,
2026-03-24 20:10:00,4392.05,4394.42,4388.39,4391.76,
2026-03-24 20:11:00,4391.75,4397.92,4391.7,4395.86,
2026-03-24 20:12:00,4395.85,4397.25,4390.95,4390.95,
2026-03-24 20:13:00,4390.93,4397.49,4390.93,4396.19,
2026-03-24 20:14:00,4396.35,4398.81,4394.16,4397.57,
2026-03-24 20:15:00,4397.53,4400.65,4396.27,4397.9,
2026-03-24 20:16:00,4397.74,4398.81,4394.21,4396.63,
2026-03-24 20:17:00,4396.63,4399.95,4396.1,4398.48,
2026-03-24 20:18:00,4398.52,4402.14,4398.47,4398.94,
2026-03-24 20:19:00,4398.75,4401.26,4397.42,4399.09,
2026-03-24 20:20:00,4399.78,4403.49,4397.88,4402.57,
2026-03-24 20:21:00,4402.45,4404.39,4400.42,4400.82,
2026-03-24 20:22:00,4400.7,4403.06,4399.58,4403.01,
2026-03-24 20:23:00,4402.97,4405.46,4402.89,4404.33,
2026-03-24 20:24:00,4404.05,4404.28,4401.12,4401.17,
2026-03-24 20:25:00,4401.2,4403.02,4399.53,4400.23,
2026-03-24 20:26:00,4400.19,4403.83,4400.03,4400.26,
2026-03-24 20:27:00,4400.47,4405.8,4399.88,4404.3,
2026-03-24 20:28:00,4404.02,4405.74,4402.94,4404.6,
2026-03-24 20:29:00,4404.72,4404.72,4398.81,4400.17,
2026-03-24 20:30:00,4400.04,4400.04,4394.65,4397.22,
2026-03-24 20:31:00,4397.2,4397.42,4391.31,4391.31,
2026-03-24 20:32:00,4391.1,4391.57,4382.54,4383.03,
2026-03-24 20:33:00,4382.66,4384.7,4381.9,4383.69,
2026-03-24 20:34:00,4383.78,4386.51,4382.12,4383.29,
2026-03-24 20:35:00,4383.14,4386.05,4378.94,4380.24,
2026-03-24 20:36:00,4380.24,4382.42,4375.47,4381.99,
2026-03-24 20:37:00,4382.0,4385.25,4381.47,4384.71,
2026-03-24 20:38:00,4384.97,4385.66,4382.42,4382.54,
2026-03-24 20:39:00,4382.68,4383.99,4382.0,4382.82,
2026-03-24 20:40:00,4382.75,4387.47,4380.92,4384.6,
2026-03-24 20:41:00,4384.73,4385.9,4381.95,4383.82,
2026-03-24 20:42:00,4383.84,4383.84,4376.0,4379.42,
2026-03-24 20:43:00,4379.44,4383.45,4378.16,4378.57,
2026-03-24 20:44:00,4378.82,4378.91,4375.31,4378.03,
2026-03-24 20:45:00,4378.21,4378.25,4372.49,4374.12,
2026-03-24 20:46:00,4374.34,4378.36,4373.21,4378.36,
2026-03-24 20:47:00,4378.01,4383.34,4377.87,4383.34,
2026-03-24 20:48:00,4383.63,4386.92,4382.45,4386.25,
2026-03-24 20:49:00,4386.22,4387.55,4384.52,4384.79,
2026-03-24 20:50:00,4384.79,4385.62,4383.24,4385.62,
2026-03-24 20:51:00,4385.61,4386.7,4381.78,4383.36,
2026-03-24 20:52:00,4383.19,4389.15,4381.9,4383.8,
2026-03-24 20:53:00,4383.58,4385.48,4381.43,4385.26,
2026-03-24 20:54:00,4385.26,4386.03,4382.93,4385.13,
2026-03-24 20:55:00,4385.3,4394.34,4382.93,4391.59,
2026-03-24 20:56:00,4391.37,4394.26,4388.52,4388.83,
2026-03-24 20:57:00,4388.66,4390.43,4385.9,4388.48,
2026-03-24 20:58:00,4388.55,4390.63,4387.49,4388.54,
2026-03-24 20:59:00,4388.59,4389.06,4385.47,4388.71,
2026-03-24 21:00:00,4388.63,4392.84,4388.18,4389.86,
2026-03-24 21:01:00,4389.96,4390.43,4386.24,4389.23,
2026-03-24 21:02:00,4389.23,4389.23,4384.52,4387.24,
2026-03-24 21:03:00,4387.01,4388.0,4384.06,4387.75,
2026-03-24 21:04:00,4387.73,4390.17,4385.45,4389.49,
2026-03-24 21:05:00,4389.52,4391.36,4387.17,4391.36,
2026-03-24 21:06:00,4391.31,4391.47,4388.01,4388.74,
2026-03-24 21:07:00,4388.71,4390.83,4386.94,4390.8,
2026-03-24 21:08:00,4390.76,4392.49,4387.78,4390.19,
2026-03-24 21:09:00,4390.37,4390.38,4385.91,4386.26,
2026-03-24 21:10:00,4386.27,4388.34,4384.19,4386.78,
2026-03-24 21:11:00,4386.78,4392.84,4386.0,4392.84,
2026-03-24 21:12:00,4392.87,4393.94,4390.45,4393.18,
2026-03-24 21:13:00,4393.18,4393.75,4390.0,4390.56,
2026-03-24 21:14:00,4390.61,4391.73,4389.49,4389.67,
2026-03-24 21:15:00,4389.73,4390.84,4388.24,4388.98,
2026-03-24 21:16:00,4388.98,4391.18,4387.5,4391.18,
2026-03-24 21:17:00,4390.91,4392.43,4389.96,4391.44,
2026-03-24 21:18:00,4391.42,4392.61,4389.88,4392.33,
2026-03-24 21:19:00,4392.37,4399.46,4392.37,4398.79,
2026-03-24 21:20:00,4398.03,4400.57,4397.26,4399.49,
2026-03-24 21:21:00,4399.52,4400.44,4397.36,4400.43,
2026-03-24 21:22:00,4400.43,4400.58,4397.91,4399.24,
2026-03-24 21:23:00,4399.19,4402.51,4399.16,4402.48,
2026-03-24 21:24:00,4402.5,4406.22,4402.23,4406.09,
2026-03-24 21:25:00,4406.07,4409.03,4404.92,4408.11,
2026-03-24 21:26:00,4408.1,4408.27,4406.22,4407.49,
2026-03-24 21:27:00,4407.48,4409.66,4407.41,4409.59,
2026-03-24 21:28:00,4409.59,4409.93,4406.77,4407.78,
2026-03-24 21:29:00,4407.48,4408.41,4405.56,4407.31,
2026-03-24 21:30:00,4407.35,4411.68,4407.17,4411.22,
2026-03-24 21:31:00,4411.13,4419.06,4410.46,4419.06,
2026-03-24 21:32:00,4419.22,4423.43,4419.12,4419.92,
2026-03-24 21:33:00,4419.92,4420.01,4415.71,4416.86,
2026-03-24 21:34:00,4417.01,4418.34,4413.96,4414.45,
2026-03-24 21:35:00,4414.45,4418.91,4413.8,4417.89,
2026-03-24 21:36:00,4417.91,4419.05,4415.18,4419.05,
2026-03-24 21:37:00,4419.06,4421.59,4418.35,4420.16,
2026-03-24 21:38:00,4420.21,4421.32,4418.71,4420.15,
2026-03-24 21:39:00,4420.22,4422.8,4418.86,4420.39,
2026-03-24 21:40:00,4420.18,4420.57,4415.54,4416.49,
2026-03-24 21:41:00,4416.46,4416.48,4408.96,4409.45,
2026-03-24 21:42:00,4409.95,4410.84,4402.74,4402.74,
2026-03-24 21:43:00,4402.58,4405.72,4394.63,4398.41,
2026-03-24 21:44:00,4398.38,4401.06,4397.44,4400.09,
2026-03-24 21:45:00,4400.11,4401.17,4397.55,4399.95,
2026-03-24 21:46:00,4400.03,4400.78,4398.1,4399.93,
2026-03-24 21:47:00,4399.93,4399.93,4391.38,4392.23,
2026-03-24 21:48:00,4392.25,4397.4,4392.25,4395.1,
